image_id,mean,variance,sd,mad,medad,lc,lp,percentile_25,percentile_75,contrast,dissimilarity,homogeneity,ASM,energy,correlation,class
nonDem31.jpg,66.56138002622377,5600.111289310563,74.83389131476835,68.4149837088157,30.0,254,0.00352381993006993,0.0,136.0,161.29236788177514,6.358040055463789,0.5069050124309588,0.19446469463534985,0.44098151280450504,0.987807531285236,NonDemented
nonDem310.jpg,82.19487543706293,7709.478249525569,87.8036346031619,81.70322436531794,50.0,249,0.003277972027972028,0.0,163.0,179.97885519632837,6.392215347965248,0.5090753937346832,0.19317768697954027,0.43951983684418644,0.9896350395146603,NonDemented
nonDem311.jpg,81.34683675699301,7732.99276698253,87.9374366637016,81.61006948570034,43.0,251,0.0029774912587412585,0.0,162.0,194.95116720692022,6.986445855640341,0.4991818257537723,0.1936053291232748,0.4400060557802299,0.9889202491649518,NonDemented
nonDem312.jpg,64.2661166958042,4877.574013634983,69.8396306808318,64.53568843095552,32.0,255,0.005162805944055944,0.0,127.0,130.3007873421884,5.768171178118791,0.5130706767816408,0.19567063651302172,0.442346737879937,0.9882630417518317,NonDemented
nonDem313.jpg,74.23563155594405,6822.871433626487,82.60067453493637,75.36753405337289,39.0,255,0.0029774912587412585,0.0,152.0,255.81648149105604,7.803009006282082,0.49261107325204123,0.1922287215042926,0.43843895983853054,0.9832860155713845,NonDemented
nonDem314.jpg,67.93722683566433,5403.4376569948745,73.50807885528552,67.96663865637818,35.0,252,0.002786276223776224,0.0,133.0,146.92588058288675,6.136259515595157,0.5074558891376738,0.19359126288614692,0.43999007134951,0.9879462247346342,NonDemented
nonDem315.jpg,68.7734375,6033.742922055972,77.67717117696789,70.33485978133194,35.5,249,0.002321896853146853,0.0,141.0,210.77951786690392,7.831442408962175,0.4914459113444559,0.19466087254827394,0.44120388999676097,0.98481816639522,NonDemented
nonDem316.jpg,64.78810642482517,5664.328380177484,75.2617325084766,67.69493221745782,28.0,243,0.002950174825174825,0.0,134.0,254.66744076955365,8.063712940900587,0.49383431064552896,0.1952220067254791,0.44183934492695315,0.9802580042968311,NonDemented
nonDem317.jpg,75.06203562062937,6809.963453810794,82.52250271175005,76.138615269213,36.0,251,0.0033052884615384615,0.0,153.0,216.57584638759727,7.190172563772649,0.4955797399849545,0.19263053404458724,0.4388969515097903,0.9859238731099953,NonDemented
nonDem318.jpg,74.99896197552448,7010.954599009917,83.73144331139835,76.65229594624125,34.0,255,0.0026223776223776225,0.0,153.0,222.69990439416142,7.5960800891625695,0.49427039208866125,0.1937842996633679,0.4402093816167119,0.986208028669119,NonDemented
nonDem319.jpg,66.9759069055944,5352.831423456369,73.16304684372001,67.47259107499528,35.0,248,0.0035511363636363635,0.0,136.0,194.7109463653178,6.579931016487535,0.4990531870010107,0.19340298042114082,0.43977605712582946,0.9835249488364998,NonDemented
nonDem32.jpg,79.5874945367133,7676.8751572060455,87.61777877352316,81.08335140201595,36.0,251,0.002649694055944056,0.0,163.0,179.49239557344117,7.022939990536543,0.4970404876683653,0.1947064632275174,0.4412555531973704,0.990158743755121,NonDemented
nonDem320.jpg,62.04141171328671,4611.899727377696,67.9109691241238,62.44499071408404,32.5,255,0.006091564685314685,0.0,123.0,115.25686732513714,5.550973108765902,0.5108944607150784,0.1949364384151693,0.44151606812795535,0.989253045092295,NonDemented
nonDem321.jpg,71.42613636363636,6700.26765386602,81.85516265860095,73.83804738407899,29.0,255,0.0022945804195804195,0.0,143.0,242.03240965816076,7.93253281651414,0.4925705281023465,0.19302717872887726,0.43934858453041276,0.9844611140526597,NonDemented
nonDem322.jpg,68.25535402097903,6462.941022470823,80.3924189365566,72.12732055371556,29.0,255,0.002403846153846154,0.0,142.0,204.04019416487426,7.581614940514555,0.4964410472153174,0.19461636214994482,0.4411534451298605,0.987166040707654,NonDemented
nonDem323.jpg,63.82927229020979,5425.484237101558,73.65788645556943,66.33557573634026,27.0,248,0.0026223776223776225,0.0,130.0,183.9118296756351,6.754340953979408,0.503660773980227,0.19411119998362414,0.4405805261057553,0.9856844569468164,NonDemented
nonDem324.jpg,74.19624125874125,7144.129649333403,84.52295338742846,77.08256688132671,33.0,255,0.002704326923076923,0.0,154.0,278.71326558146393,8.216645998414606,0.49185540440165687,0.19283634279949133,0.43913135028086,0.982919216334727,NonDemented
nonDem325.jpg,80.28837958916084,7598.358352728289,87.1685628694674,80.68604664156865,38.0,255,0.0024311625874125875,0.0,160.0,209.76612931847922,7.005272633075947,0.5028462197981982,0.19402332492652447,0.4404807883739363,0.9877997740408886,NonDemented
nonDem326.jpg,73.17843094405595,6890.713573237364,83.01032208850513,75.96591598568199,32.0,255,0.0026770104895104895,0.0,153.0,281.95362446593936,7.949372015165864,0.49181724734456167,0.19312376402194706,0.43945848953222766,0.9818972578379925,NonDemented
nonDem327.jpg,82.13357736013987,7970.57721827767,89.27808923962066,82.72235032504646,41.0,253,0.003032124125874126,0.0,165.0,191.65973861902603,6.78249830470304,0.5068269758373993,0.1953042906641588,0.44193245034072665,0.9896015160324573,NonDemented
nonDem328.jpg,72.35850087412588,6880.560780007866,82.94914574610075,75.58616711086115,31.0,250,0.0024311625874125875,0.0,151.0,263.91381761577213,8.084803347242996,0.4943123269728334,0.19315420975740913,0.43949312822546965,0.9833492289932408,NonDemented
nonDem329.jpg,73.12721263111888,6484.536401081099,80.52661920806746,74.01760486239203,35.0,243,0.0022945804195804195,0.0,146.0,228.91075327602448,7.552353379724082,0.4933072715875664,0.19303541648495295,0.4393579593963821,0.9842032554753194,NonDemented
nonDem33.jpg,71.5148874562937,5934.799494272735,77.03764984910129,71.64671827196243,38.0,245,0.003414554195804196,0.0,144.0,142.16750926538953,5.875169105856912,0.5125236953032775,0.19553229339998357,0.44219033616756437,0.9894841334784082,NonDemented
nonDem330.jpg,73.42630026223776,6768.258062666837,82.26942361939116,75.02774264096712,33.0,255,0.001966783216783217,0.0,146.0,268.05742011911934,7.762263663695194,0.4938696829112866,0.1931958993851337,0.4395405548810413,0.9823482521840083,NonDemented
nonDem331.jpg,71.28892591783217,6617.264014165404,81.3465673164234,73.39430153168783,33.0,252,0.002567744755244755,0.0,144.0,213.30175389541546,7.483671529800631,0.49416344093580006,0.19434083102654642,0.44084104961601117,0.986335754866189,NonDemented
